incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,severity,resolution,num_arrests,property_loss_usd,reported_online,notes,weapon_used_blunt object,weapon_used_firearm,weapon_used_gun,weapon_used_hands,weapon_used_hands/feet,weapon_used_knife,weapon_used_pistol,weapon_used_rifle,weapon_used_unarmed,weapon_used_unknown,case_status_investgation,case_status_open,case_status_pending,case_status_pendng,case_status_resolved,case_status_under investigation,case_status_unknown
INC000153,Domestic Violence,West,Hillcrest,AZ,2379 Park Rd,35.023135,-89.444924,2024-09-20 11:31:47,OFF0138,Michael,Williams,5930.0,SUS00789,Sarah,Jackson,16.0,Female,Hispanic,VIC00925,Daniel,White,72.0,MALE,220-980-8364,Critical,Arres Made,2.0,2546.11,Yes,Missing,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
INC001046,arson,South,Centerville,AZ,8303 Lincoln St,33.207301,-99.836125,2021-01-18 03:05:30,OFF0015,  Carol  ,Brown,9763.0,0,Missing,Missing,46.0,Unknown,Unknown,VIC00283,James,Scott,28.0,MALE,648-499-1968,Unknown,Warning Issued,1.0,4865.21,yes,Incident at 8303 Lincoln St. Officer responded at scene.,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
INC002382,BURGLARY,Northwest,Riverside,CA,865 Sunset Blvd,38.114352,-77.10506,2021-03-01 04:00:41,OFF0100,Richard,White,7212.0,SUS00521,Donna,Anderson,64.0,male,asian,VIC00104,Charles,Anderson,281.0,m,643-557-3562,Low,No Arrest,4.0,21415.9,Yes,Incident at 865 Sunset Blvd. Officer responded at scene.,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
INC002424,Larceny,North,Riverside,NC,1801 Park Rd,41.330106,-98.178047,2019-08-17 03:49:31,OFF0150,Charles,Garcia,5189.0,SUS00525,James,Garcia,61.0,Unknown,Black,VIC00008,Thomas,White,-10.0,female,468-833-9769,4,Arres Made,5.0,21249.1,1,Incident at 1801 Park Rd. Officer responded at scene.,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
INC001311,Sexual Assualt, Northeast,Riverside,TX,9624 Cedar Lane,27.545049,-84.374006,2021-05-25 11:15:08,OFF0077,Barbara,Hall,8297.0,SUS00483,Patricia,Brown,49.0,FEMALE,Other,VIC00884,Emily,Scott,24.0,m,461-557-1031,Critical,Unknown,4.0,39291.61,No,Incident at 9624 Cedar Lane. Officer responded at scene.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
INC003968,Dom. Violence,WEST,Fairview,FL,6587 Maple Dr,36.563056,-75.058948,2020-06-25 13:27:09,OFF0006,Nancy,Young,9312.0,SUS00154,Patricia,Scott,46.0,M,Black,VIC00354,Michael,Taylor,18.0,M,965-344-2245,MEDIUM,arrest made,2.0,30936.86,No,Incident at 6587 Maple Dr. Officer responded at scene.,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
INC000504,Vandlism,central,Hillcrest,NC,1656 Park Rd,30.239973,-112.935916,2019-07-19 00:15:55,OFF0133,Richard,Brown,4517.0,SUS00163,Nancy,Wilson,36.0,f,BLACK,VIC00696,Robert,Miller,48.0,Other,712-509-5889,Crit,NO ARREST,0.0,8663.13,False,Incident at 1656 Park Rd. Officer responded at scene.,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
INC000452,Cyber Crime,West,Oakdale,NY,7302 Main St,45.427962,-86.366954,2018-04-13 05:03:44,OFF0075,Charles,Miller,4418.0,SUS00190,Joseph,Garcia,31.0,female,BLACK,VIC00592,Patricia,Hill,66.0,Other,776-385-8267,Critical,Arrest Made,4.0,11114.62,False,Missing,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
INC000710,Burglry, Southwest,Lakewood,TX,1724 Lincoln St,32.724586,-88.331064,2024-07-29 08:13:12,OFF0103,Barbara,Jackson,1461.0,SUS00503,Chris,Taylor,53.0,M,BLACK,VIC00713,Ashley,Brown,85.0,f,371-252-1604,3,No Arrest,1.0,23681.434999999998,no,Incident at 1724 Lincoln St. Officer responded at scene.,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
INC001266,theft/larceny,Northwest,Centerville,NC,6354 Elm Blvd,27.860691,-72.30678,2022-02-10 21:44:25,OFF0028,Robert,Davis,1667.0,SUS00272,David,Martin,29.0,F,white,VIC00619,James,Wright,50.0,Unknown,298-516-7801,Med,Unknown,0.0,41584.95,1,Incident at 6354 Elm Blvd. Officer responded at scene.,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
INC001699,Drunk Driving,Cen,Hillcrest,PA,5506 Lincoln St,34.849152,-121.898754,28-02-2022,OFF0087,William,Torres,6653.0,SUS00270,Jennifer,Garcia,28.0,male,BLACK,VIC00009,Matthew,Allen,85.0,female,Missing,High,Unknown,3.0,28969.89,Unknown,Incident at 5506 Lincoln St. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
INC002359,Burglary, Midtown,Centerville,TX,6380 Oak Ave,36.8883775,-119.630001,2020-04-12 10:04:48,OFF0082,  Chris  ,Green,1206.0,SUS00373,Matthew,Allen,32.0,f,Unknown,VIC00620,Robert,Allen,78.0,Unknown,892-234-2280,Medium,arrest made,4.0,15075.36,Unknown,Missing,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
INC000542,domestic violence,Sou,Fairview,AZ,6137 River Rd,41.540261,-82.350183,2024-05-10 08:33:15,OFF0043,Matthew,Jackson,5216.0,SUS00104,Jessica,Smith,47.0,female,asian,VIC00122,Donna,Walker,66.0,F,Missing,Crit,No Arrest,4.0,41612.9,no,Missing,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
INC000799,ARSON,Central,Hillcrest,AZ,6439 Maple Dr,30.908486,-91.001542,13-01-2023,OFF0069,Robert,Nguyen,6838.0,SUS00756,Michael,Davis,16.0,FEMALE,BLACK,VIC00656,Patricia,Moore,-81.0,F,8713513097,Med,Arrest Made,2.0,48729.87,YES,Incident at 6439 Maple Dr. Officer responded at scene.,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
INC002693,ROBBERY, Central,Centerville,PA,2356 River Rd,29.574019,-106.304887,2023-02-08 20:00:30,OFF0024,Daniel,Harris,1837.0,SUS00750,Barbara,Johnson,-34.0,MALE,Hispanic,VIC00903,Ashley,Green,13.0,MALE,356-914-2575,high,Warning Issued,4.0,23917.41,True,Incident at 2356 River Rd. Officer responded at scene.,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INC000916,Kidnaping,central,Oakdale,OH,6963 Washington Ave,45.234499,-76.739494,30-09-2022,OFF0128,Donna,Garcia,1166.0,SUS00146,William,Hill,75.0,FEMALE,hispanic,VIC00083,Anthony,Davis,59.0,m,889-447-4727,CRITICAL,Unknown,0.0,12626.07,yes,Incident at 6963 Washington Ave. Officer responded at scene.,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
INC004002,Assault,WEST,Centerville,PA,3823 River Rd,32.387164,-81.083585,2024-09-03 06:48:42,OFF0062,Jennifer,Lee,5654.0,SUS00272,Nancy,Walker,49.0,male,Black,0,Missing,Missing,50.0,Unknown,Missing,low,arrest made,2.0,21645.56,YES,Missing,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
INC002799,ARSON, Northeast,Hillcrest,NC,7857 Washington Ave,36.8883775,-90.425674,2023-07-24 23:50:18,OFF0013,Thomas,Walker,7336.0,SUS00297,David,Flores,46.0,Male,Unknown,VIC00250,Joseph,Brown,37.0,Male,607-218-7194,MEDIUM,Case Dismissed,5.0,21419.73,YES,Incident at 7857 Washington Ave. Officer responded at scene.,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
INC001990,Sexual Assualt,MIDTOWN,Hillcrest,OH,6430 Lincoln St,42.970191,-75.536356,2023-11-14 01:04:24,OFF0026,Donna,Davis,5882.0,SUS00477,Nancy,Moore,29.0,female,Unknown,VIC00396,Joseph,Torres,81.0,MALE,8583328479,Unknown,Warning Issued,5.0,24990.3,no,Incident at 6430 Lincoln St. Officer responded at scene.,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
INC001037,cyber crime, Southwest,Riverside,OH,6368 Lincoln St,40.474864,-75.660122,2023-02-02 00:25:50,OFF0008,Jessica,Flores,1341.0,SUS00537,Sarah,Jackson,22.0,Male,White,VIC00174,Susan,Nguyen,19.0,Unknown,(340) -12-7-5240,Crit,NO ARREST,4.0,5483.9,0,Incident at 6368 Lincoln St. Officer responded at scene.,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
INC001797,BURGLARY,Wes,Maplewood,PA,156 Maple Dr,37.448528,-72.110447,2023-08-17 13:24:54,OFF0026,Patricia,Flores,6149.0,SUS00142,Jessica,Brown,-30.0,MALE,hispanic,VIC00324,Jennifer,Wilson,55.0,f,828-886-2354,4,Case Dismissed,5.0,18976.63,NO,Incident at 156 Maple Dr. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
INC002991,Drug Offence,Nor,Fairview,IL,764 Cedar Lane,43.564075,-85.532807,2024-05-24 00:19:50,OFF0014,Joseph,Walker,2959.0,0,Missing,Missing,46.0,Unknown,Unknown,VIC00735,Anthony,Walker,32.0,Male,397-791-8191,Unknown,Arres Made,1.0,3026.01,NO,Incident at 764 Cedar Lane. Officer responded at scene.,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
INC001686,Assault, Northwest,Riverside,GA,8272 Sunset Blvd,25.190062,78.9442,2022-10-02 12:35:20,OFF0086,Mary,Johnson,1807.0,SUS00226,Anthony,Walker,54.0,Female,Black,VIC00763,Robert,Flores,14.0,male,608-122-7477,Critical,warning,2.0,28167.72,1,Incident at 8272 Sunset Blvd. Officer responded at scene.,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
INC001741,Drunk Driving,southwest,Centerville,AZ,505 Elm Blvd,37.787128,-108.75816,2022-09-01 01:37:53,OFF0150,Matthew,Allen,3847.0,SUS00552,Linda,Scott,21.0,m,Asian,VIC00082,Donna,Young,68.0,Unknown,825-813-2553,Critical,NO ARREST,5.0,17509.65,NO,Incident at 505 Elm Blvd. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
INC000729,Murder, Midtown,Lakewood,IL,6619 Lincoln St,28.699409,-97.709966,2020-05-27 17:27:48,OFF0136,patricia,Brown,4139.0,0,Missing,Missing,46.0,Unknown,Unknown,VIC00437,Barbara,Davis,27.0,male,285-933-5330,1,arrest made,0.0,25505.23,No,Missing,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
INC000584,asslt,midtown,Centerville,PA,8405 Cedar Lane,42.947428,-94.072992,2020-05-18 05:55:22,OFF0128,John,Wilson,7258.0,0,Missing,Missing,46.0,Unknown,Unknown,VIC00029,William,Hall,76.0,male,Missing,Low,No Arrest,1.0,23681.434999999998,True,Incident at 8405 Cedar Lane. Officer responded at scene.,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
INC003114,Murder,southeast,Oakdale,NY,4739 Washington Ave,29.075227,-78.796232,2022-02-19 23:07:05,OFF0097,mark,Moore,1346.0,SUS00279,Jessica,Walker,51.0,f,Unknown,VIC00985,Nancy,Anderson,68.0,Female,497-506-4514,Unknown,Unknown,4.0,10929.71,Yes,Incident at 4739 Washington Ave. Officer responded at scene.,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
INC002340,Sex Assault,Northeast,Lakewood,GA,3571 Maple Dr,42.668609,-117.709586,2020-09-02 05:20:40,OFF0088,SARAH,White,6966.0,SUS00074,Michelle,Taylor,33.0,MALE,Asian,VIC00516,Ashley,Jones,42.0,m,774-377-4454,Med,Arrest Made,3.0,7218.6,no,Incident at 3571 Maple Dr. Officer responded at scene.,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
INC003166,burglary, East,Hillcrest,TX,908 Washington Ave,35.225055,-121.341064,2018-07-17 16:48:35,OFF0022,Carol,Hill,9499.0,SUS00203,Susan,Moore,-21.0,Other,White,VIC00426,Mark,Nguyen,37.0,Other,(753) -63-9-5408,4,Dismissed,4.0,28287.07,YES,Missing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INC003711,BURGLRY,Nor,Springfield,PA,547 Oak Ave,28.439436,-77.902943,2023-04-28 06:44:16,OFF0084,Sarah,Hall,9629.0,SUS00795,Richard,Jones,-22.0,FEMALE,Black,VIC00699,Jessica,Harris,78.0,Unknown,Missing,Low,No Arrest,1.0,8055.75,yes,Missing,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
INC004162,KIDNAPPING, North,Maplewood,IL,6302 Oak Ave,26.638396,-96.435835,2019-07-02 19:19:47,OFF0024,Sarah,Brown,7700.0,SUS00401,Mary,Moore,56.0,F,Hispanic,VIC00076,Jessica,Davis,57.0,Unknown,468-926-2563,4,Warning Issued,1.0,8802.28,0,Incident at 6302 Oak Ave. Officer responded at scene.,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
INC001685,Breaking & Entering,Northeast,Springfield,NY,1291 Elm Blvd,46.452798,-102.601371,2020-05-30 08:27:25,OFF0132,Emily,Davis,8125.0,SUS00432,Linda,Lee,39.0,MALE,Black,VIC00564,Robert,Scott,37.0,Unknown,536-302-1088,Medium,arrest made,4.0,17426.58,yes,Incident at 1291 Elm Blvd. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
INC94054,Tresspassing,NORTHWEST,Maplewood,NC,9985 Lincoln St,43.224479,-101.226065,2024-08-27 07:54:09,OFF0089,Joseph,Thomas,9266.0,SUS00427,Jessica,Jones,46.0,Female,Asian,VIC00560,Donna,Taylor,84.0,M,Missing,1,Unknown,5.0,8565.75,NO,Incident at 9985 Lincoln St. Officer responded at scene.,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
INC002624,Roberry,central,Fairview,AZ,9615 River Rd,33.216351,-83.74594,2018-02-18 18:56:53,OFF0120,  Mark  ,Thompson,2832.0,SUS00233,Jennifer,Thompson,204.0,MALE,Unknown,VIC00375,Nancy,Garcia,23.0,f,462-536-8108,low,Arrest Made,4.0,37287.34,Unknown,Incident at 9615 River Rd. Officer responded at scene.,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
INC000424,Arsen, Central,Centerville,NC,6074 Sunset Blvd,28.926021,-74.63639,2021-02-26 10:56:13,OFF0126,David,Walker,6710.0,SUS00773,Thomas,Wright,22.0,f,Unknown,VIC00053,John,White,84.0,MALE,948-651-2212,low,Dismissed,1.0,31964.89,0,Incident at 6074 Sunset Blvd. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
INC004010,DUII, East,Maplewood,OH,2720 Park Rd,45.520038,-98.314407,2018-04-16 11:54:15,OFF0043,Charles,Miller,1200.0,SUS00611,Donna,Moore,-73.0,female,Hispanic,VIC00514,William,Lee,82.0,Unknown,625-884-4448,high,Arres Made,2.0,28008.53,yes,Incident at 2720 Park Rd. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
INC004169,DUII,East,Lakewood,FL,6331 Cedar Lane,25.206129,-96.281471,2024-01-28 08:29:57,OFF0116,Charles,Thompson,2911.0,SUS00754,Patricia,Johnson,46.0,female,Unknown,VIC00578,Susan,Green,57.0,female,Missing,Med,NO ARREST,1.0,11524.82,Yes,Incident at 6331 Cedar Lane. Officer responded at scene.,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
INC003304,B&E,Central  ,Riverside,GA,1707 Cedar Lane,29.851277,-118.689607,2021-07-07 05:21:01,OFF0135,Joseph,Thomas,5049.0,SUS00309,Matthew,Wilson,54.0,female,Black,VIC00735,Daniel,Williams,88.0,Other,804-477-2226,Crit,warning,5.0,23051.06,yes,Incident at 1707 Cedar Lane. Officer responded at scene.,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
INC001794,DUII,South,Maplewood,AZ,6494 Elm Blvd,38.628134,-87.892629,2022-11-16 07:42:30,OFF0065,Nancy,White,2522.0,SUS00416,Sarah,Torres,20.0,m,White,VIC00184,Joseph,Jackson,41.0,m,215-704-1824,2,Unknown,2.0,24380.62,Yes,Incident at 6494 Elm Blvd. Officer responded at scene.,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
INC003095,Assault & Battery, Central,Riverside,OH,1984 River Rd,36.77091,-82.82979,2022-09-22 08:34:06,OFF0119,Karen,Walker,3257.0,0,Missing,Missing,46.0,Unknown,Unknown,VIC00831,Jessica,Lee,67.0,Male,478-495-4762,Unknown,arrest made,5.0,40116.35,Unknown,Incident at 1984 River Rd. Officer responded at scene.,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
INC004031,homicide,SOU,Springfield,GA,7365 River Rd,43.858648,-87.180716,2022-05-17 09:59:29,OFF0038,Ashley,Lee,6327.0,SUS00433,Michelle,Lee,70.0,f,BLACK,VIC00320,Joseph,Walker,59.0,m,845-825-7472,Crit,Unknown,0.0,19811.81,yes,Incident at 7365 River Rd. Officer responded at scene.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
INC004906,Fire Setting, West,Centerville,FL,6642 Elm Blvd,25.486048,-88.516362,2024-06-05 08:32:17,OFF0141,Patricia,Nguyen,7919.0,SUS00749,Richard,Thomas,40.0,Unknown,white,VIC00671,Jessica,Hall,10.0,Male,Missing,Med,No Arrest,0.0,12088.16,1,Incident at 6642 Elm Blvd. Officer responded at scene.,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
INC004443,Narcotics,Central,Riverside,OH,4526 Lincoln St,31.288642,-117.111773,2021-02-25 11:04:11,OFF0070,Ashley,Young,5111.0,SUS00003,Jennifer,Thomas,18.0,FEMALE,Other,0,Missing,Missing,50.0,Unknown,Missing,high,No Arrest,1.0,38631.59,True,Incident at 4526 Lincoln St. Officer responded at scene.,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
INC003535,robbery,west,Hillcrest,TX,8338 Sunset Blvd,26.761324,-87.022273,2021-11-10 02:15:41,OFF0066,James,Harris,8666.0,SUS00659,Sarah,Green,28.0,male,white,VIC00464,James,Johnson,33.0,female,705-838-2463,Crit,warning,4.0,23681.434999999998,Yes,Incident at 8338 Sunset Blvd. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
INC000544,Assault,Eas,Centerville,AZ,1945 Oak Ave,32.375945,-100.783988,2023-10-25 00:01:38,OFF0150,Patricia,Hall,8662.0,0,Missing,Missing,46.0,Unknown,Unknown,VIC00925,David,Torres,18.0,MALE,418-977-3649,3,Warning Issued,5.0,30719.18,Yes,Incident at 1945 Oak Ave. Officer responded at scene.,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
INC002268,Narcotics,West,Centerville,OH,5913 Lincoln St,36.8883775,-91.139318,2021-05-05 08:13:07,OFF0054,Thomas,Wright,1695.0,SUS00748,John,White,29.0,male,Unknown,VIC00096,Charles,Martin,35.0,male,3814109512,Critical,Dismissed,4.0,39375.19,no,Missing,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
INC003702,Deception,East,Hillcrest,FL,3409 Cedar Lane,35.745111,-94.657886,2018-04-16 14:15:47,OFF0026,Richard,Moore,5460.0,SUS00154,Nancy,Green,27.0,f,white,VIC00729,Michelle,Martin,31.0,male,275-362-9118,Unknown,Warning Issued,1.0,47716.76,Yes,Incident at 3409 Cedar Lane. Officer responded at scene.,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
INC000944,Kidnaping,west,Riverside,OH,2595 Lincoln St,36.8883775,-118.910424,2022-03-10 11:56:43,OFF0076,John,Torres,7278.0,SUS00387,William,Miller,75.0,Male,asian,0,Missing,Missing,50.0,Unknown,Missing,High,Unknown,1.0,23681.434999999998,0,Missing,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INC004307,Assault & Battery,Midtown  ,Maplewood,NY,7678 Maple Dr,38.662994,-79.693947,2020-07-10 04:20:06,OFF0044,Jennifer,Hall,5571.5,SUS00702,Sarah,Taylor,61.0,Male,hispanic,VIC00189,Nancy,Scott,12.0,Unknown,225-121-6397,Crit,Arres Made,0.0,10032.65,No,Incident at 7678 Maple Dr. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
INC002631,ROBBERY, East,Maplewood,TX,4120 Oak Ave,44.311359,-111.722244,31-08-2023,OFF0123,Ashley,Flores,9947.0,SUS00768,Anthony,Smith,29.0,Female,white,VIC00487,John,Nguyen,10.0,m,412-630-7833,1,Warning Issued,2.0,37535.49,no,Incident at 4120 Oak Ave. Officer responded at scene.,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
